"Order"	"PID"	"Parcel.ID"	"MS.SubClass"	"MS.Zoning"	"Lot.Frontage"	"Lot.Area"	"Street"	"Alley"	"Lot.Shape"	"Land.Contour"	"Utilities"	"Lot.Config"	"Land.Slope"	"Neighborhood"	"Condition.1"	"Condition.2"	"Bldg.Type"	"House.Style"	"Overall.Qual"	"Overall.Cond"	"Year.Built"	"Year.Remod.Add"	"Roof.Style"	"Roof.Matl"	"Exterior.1st"	"Exterior.2nd"	"Mas.Vnr.Type"	"Mas.Vnr.Area"	"Exter.Qual"	"Exter.Cond"	"Foundation"	"Bsmt.Qual"	"Bsmt.Cond"	"Bsmt.Exposure"	"BsmtFin.Type.1"	"BsmtFin.SF.1"	"BsmtFin.Type.2"	"BsmtFin.SF.2"	"Bsmt.Unf.SF"	"Total.Bsmt.SF"	"Heating"	"Heating.QC"	"Central.Air"	"Electrical"	"X1st.Flr.SF"	"X2nd.Flr.SF"	"Low.Qual.Fin.SF"	"Gr.Liv.Area"	"Bsmt.Full.Bath"	"Bsmt.Half.Bath"	"Full.Bath"	"Half.Bath"	"Bedroom.AbvGr"	"Kitchen.AbvGr"	"Kitchen.Qual"	"TotRms.AbvGrd"	"Functional"	"Fireplaces"	"Fireplace.Qu"	"Garage.Type"	"Garage.Yr.Blt"	"Garage.Finish"	"Garage.Cars"	"Garage.Area"	"Garage.Qual"	"Garage.Cond"	"Paved.Drive"	"Wood.Deck.SF"	"Open.Porch.SF"	"Enclosed.Porch"	"X3Ssn.Porch"	"Screen.Porch"	"Pool.Area"	"Pool.QC"	"Fence"	"Misc.Feature"	"Misc.Val"	"Mo.Sold"	"Yr.Sold"	"Sale.Type"	"Sale.Condition"	"SalePrice"
2544	534276230	534276230	90	"RL"	70	8393	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"NAmes"	"Norm"	"Norm"	"Duplex"	"1Story"	5	5	1959	2005	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	122	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"LwQ"	528	"Unf"	0	1098	1626	"GasA"	"Ex"	"Y"	"SBrkr"	1712	0	0	1712	0	0	2	0	4	2	"TA"	8	"Typ"	0	NA	"Attchd"	2005	"Fin"	2	588	"TA"	"TA"	"Y"	272	54	0	0	0	0	NA	NA	NA	0	6	2006	"WD "	"Family"	145000
1172	533215080	533215080	120	"FV"	50	5119	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"Somerst"	"Norm"	"Norm"	"TwnhsE"	"1Story"	9	5	1999	2000	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	60	"Gd"	"TA"	"PConc"	"Ex"	"TA"	"Av"	"GLQ"	1238	"Unf"	0	460	1698	"GasA"	"Ex"	"Y"	"SBrkr"	1709	0	0	1709	1	0	2	0	2	1	"Gd"	5	"Typ"	1	"TA"	"Attchd"	1999	"Fin"	2	506	"TA"	"TA"	"Y"	97	65	0	0	0	0	NA	NA	NA	0	1	2008	"CWD"	"Abnorml"	328900
2830	908188120	908188120	160	"RM"	24	2522	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Edwards"	"Norm"	"Norm"	"Twnhs"	"2Story"	7	5	2004	2004	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	50	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	970	970	"GasA"	"Ex"	"Y"	"SBrkr"	970	739	0	1709	0	0	2	0	3	1	"Gd"	7	"Maj1"	0	NA	"Detchd"	2004	"Unf"	2	380	"TA"	"TA"	"Y"	0	40	0	0	0	0	NA	NA	NA	0	5	2006	"WD "	"Normal"	130000
2833	908188150	908188150	160	"RM"	32	3363	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Edwards"	"Norm"	"Norm"	"TwnhsE"	"2Story"	7	5	2004	2004	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	117	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	976	976	"GasA"	"Ex"	"Y"	"SBrkr"	976	732	0	1708	0	0	2	0	3	1	"Gd"	7	"Maj1"	0	NA	"Detchd"	2004	"Unf"	2	380	"TA"	"TA"	"Y"	0	40	0	0	0	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	130000
511	528435050	528435050	20	"RL"	85	10130	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	260	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"GLQ"	1294	"Unf"	0	408	1702	"GasA"	"Ex"	"Y"	"SBrkr"	1702	0	0	1702	1	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2007	"RFn"	3	844	"TA"	"TA"	"Y"	0	69	0	0	0	0	NA	NA	NA	0	3	2009	"WD "	"Normal"	275500
2731	905351045	905351045	150	"RL"	NA	1700	"Pave"	NA	"Reg"	"HLS"	"AllPub"	"Inside"	"Gtl"	"ClearCr"	"Norm"	"Norm"	"Twnhs"	"1.5Fin"	7	5	1980	1981	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	397	"Unf"	0	33	430	"GasA"	"TA"	"Y"	"SBrkr"	880	680	140	1700	1	0	2	1	2	1	"Gd"	7	"Typ"	0	NA	"Basment"	1980	"Fin"	1	450	"Gd"	"TA"	"Y"	188	36	0	0	200	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	148400
1133	531371070	531371070	60	"RL"	68	10110	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"2Story"	6	5	2003	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	80	"ALQ"	555	200	835	"GasA"	"Ex"	"Y"	"SBrkr"	835	861	0	1696	1	0	2	1	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2003	"RFn"	2	542	"TA"	"TA"	"Y"	143	66	0	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Normal"	188000
2229	909475050	909475050	20	"RL"	NA	20693	"Pave"	NA	"IR1"	"Bnk"	"AllPub"	"Corner"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	1971	1971	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	652	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"No"	"Rec"	434	"Unf"	0	1262	1696	"GasA"	"Ex"	"Y"	"SBrkr"	1696	0	0	1696	0	0	2	0	3	1	"TA"	7	"Typ"	2	"TA"	"Attchd"	1971	"Fin"	2	625	"TA"	"TA"	"Y"	0	146	0	0	0	0	NA	"GdWo"	NA	0	2	2007	"WD "	"Normal"	198000
1688	528102120	528102120	20	"RL"	91	11825	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2006	2007	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"Stone"	302	"Gd"	"TA"	"PConc"	"Ex"	"TA"	"Mn"	"Unf"	0	"Unf"	0	1694	1694	"GasA"	"Ex"	"Y"	"SBrkr"	1694	0	0	1694	0	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2006	"RFn"	3	856	"TA"	"TA"	"Y"	0	112	0	0	0	0	NA	NA	NA	0	6	2007	"New"	"Partial"	322400
2260	916384050	916384050	20	"RL"	67	8368	"Pave"	NA	"IR1"	"HLS"	"AllPub"	"Inside"	"Gtl"	"Timber"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2006	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1689	1689	"GasA"	"Ex"	"Y"	"SBrkr"	1689	0	0	1689	0	0	2	0	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2007	"Fin"	2	433	"TA"	"TA"	"Y"	100	39	0	0	0	0	NA	NA	NA	0	4	2007	"New"	"Partial"	231713
1001	527131110	527131110	120	"RL"	45	6264	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	1997	1997	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"None"	0	"Gd"	"TA"	"PConc"	"Ex"	"TA"	"Mn"	"GLQ"	656	"Unf"	0	1008	1664	"GasA"	"Ex"	"Y"	"SBrkr"	1682	0	0	1682	1	0	1	1	1	1	"Gd"	6	"Min1"	1	"TA"	"Attchd"	1997	"Fin"	2	528	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Normal"	247900
939	909475300	909475300	20	"RL"	NA	21695	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"1Story"	6	9	1988	2007	"Hip"	"CompShg"	"Wd Sdng"	"Plywood"	"BrkFace"	260	"Gd"	"Gd"	"CBlock"	"Gd"	"TA"	"No"	"GLQ"	808	"Unf"	0	72	880	"GasA"	"Ex"	"Y"	"SBrkr"	1680	0	0	1680	1	0	2	0	3	1	"Gd"	5	"Typ"	1	"Gd"	"Attchd"	1988	"Fin"	2	540	"TA"	"TA"	"Y"	292	44	0	182	0	0	NA	NA	NA	0	12	2009	"WD "	"Normal"	222000
900	908275040	908275040	90	"RL"	65	10926	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Edwards"	"Norm"	"Norm"	"Duplex"	"1Story"	5	5	1959	1959	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	74	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	1678	1678	"GasA"	"TA"	"Y"	"SBrkr"	1678	0	0	1678	0	0	2	0	6	2	"TA"	10	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"Y"	0	0	0	0	0	0	NA	NA	NA	0	8	2009	"WD "	"Normal"	119900
492	528292040	528292040	60	"RL"	NA	24682	"Pave"	NA	"IR3"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"Gilbert"	"RRAn"	"Norm"	"1Fam"	"2Story"	6	5	1999	1999	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	841	841	"GasA"	"Ex"	"Y"	"SBrkr"	892	783	0	1675	0	0	2	1	3	1	"TA"	7	"Typ"	1	"TA"	"BuiltIn"	1999	"Fin"	2	502	"TA"	"TA"	"Y"	0	103	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	181000
271	907401090	907401090	20	"RL"	48	10635	"Pave"	NA	"IR2"	"Lvl"	"AllPub"	"FR2"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2003	2003	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	171	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"BLQ"	370	"GLQ"	972	315	1657	"GasA"	"Ex"	"Y"	"SBrkr"	1668	0	0	1668	1	0	2	0	3	1	"Gd"	8	"Typ"	1	"TA"	"Attchd"	2003	"Fin"	2	502	"TA"	"TA"	"Y"	0	262	0	0	0	0	NA	NA	NA	0	5	2010	"WD "	"Normal"	232000
593	534177230	534177230	60	"RL"	70	8400	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"2Story"	8	6	2001	2001	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	643	"Unf"	0	167	810	"GasA"	"Ex"	"Y"	"SBrkr"	810	855	0	1665	1	0	2	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	2001	"Fin"	2	528	"TA"	"TA"	"Y"	0	45	0	0	0	0	NA	NA	NA	0	11	2009	"WD "	"Normal"	227000
839	907131090	907131090	60	"RL"	43	10667	"Pave"	NA	"IR2"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"CollgCr"	"PosN"	"Norm"	"1Fam"	"2Story"	7	6	1996	1996	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"GLQ"	385	"ALQ"	344	70	799	"GasA"	"Ex"	"Y"	"SBrkr"	827	834	0	1661	1	0	2	1	3	1	"Gd"	6	"Typ"	1	"TA"	"Attchd"	1996	"RFn"	2	550	"TA"	"TA"	"Y"	158	61	0	0	0	0	NA	NA	NA	0	4	2009	"ConLw"	"Normal"	212000
847	907192030	907192030	60	"RL"	68	8935	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"2Story"	7	5	2002	2002	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	95	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	831	831	"GasA"	"Ex"	"Y"	"SBrkr"	831	829	0	1660	0	0	2	1	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2002	"RFn"	2	493	"TA"	"TA"	"Y"	144	68	0	0	0	0	NA	NA	NA	0	7	2009	"WD "	"Normal"	195000
1129	528482020	528482020	20	"FV"	85	10625	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	292	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	1660	1660	"GasA"	"Ex"	"Y"	"SBrkr"	1660	0	0	1660	0	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2007	"Fin"	3	660	"TA"	"TA"	"Y"	133	120	0	0	0	0	NA	NA	NA	0	6	2008	"WD "	"Normal"	256000
2458	528429130	528429130	20	"RL"	85	10182	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"Somerst"	"RRNn"	"Norm"	"1Fam"	"1Story"	8	5	2006	2006	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	420	"Gd"	"TA"	"PConc"	"Ex"	"TA"	"Mn"	"GLQ"	1220	"Unf"	0	440	1660	"GasA"	"Ex"	"Y"	"SBrkr"	1660	0	0	1660	1	0	2	0	3	1	"Gd"	8	"Typ"	1	"Gd"	"Attchd"	2006	"RFn"	2	500	"TA"	"TA"	"Y"	322	50	0	0	0	0	NA	NA	NA	0	5	2006	"New"	"Partial"	290000
11	527163010	527163010	60	"RL"	75	10000	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"2Story"	6	5	1993	1994	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	763	763	"GasA"	"Gd"	"Y"	"SBrkr"	763	892	0	1655	0	0	2	1	3	1	"TA"	7	"Typ"	1	"TA"	"Attchd"	1993	"Fin"	2	440	"TA"	"TA"	"Y"	157	84	0	0	0	0	NA	NA	NA	0	4	2010	"WD "	"Normal"	175900
2099	906378120	906378120	20	"RL"	71	9178	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	306	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	1643	1643	"GasA"	"Ex"	"Y"	"SBrkr"	1651	0	0	1651	0	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2007	"Fin"	3	870	"TA"	"TA"	"Y"	204	64	0	0	0	0	NA	NA	NA	0	9	2007	"New"	"Partial"	250000
2103	906380040	906380040	20	"RL"	66	10235	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	306	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	1643	1643	"GasA"	"Ex"	"Y"	"SBrkr"	1651	0	0	1651	0	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2007	"RFn"	3	870	"TA"	"TA"	"Y"	192	64	0	0	0	0	NA	NA	NA	0	9	2007	"New"	"Partial"	246500
2869	909425180	909425180	20	"RL"	80	12984	"Pave"	NA	"Reg"	"Bnk"	"AllPub"	"Inside"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"1Story"	5	6	1977	1977	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	459	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Mn"	"ALQ"	1283	"LwQ"	147	0	1430	"GasA"	"Ex"	"Y"	"SBrkr"	1647	0	0	1647	1	0	2	0	3	1	"Gd"	7	"Typ"	1	"TA"	"Attchd"	1977	"Fin"	2	621	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	3	2006	"WD "	"Normal"	217500
1575	916382120	916382120	20	"RL"	71	9520	"Pave"	NA	"IR1"	"HLS"	"AllPub"	"Inside"	"Gtl"	"Timber"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2008	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	338	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	1513	"Unf"	0	125	1638	"GasA"	"Ex"	"Y"	"SBrkr"	1646	0	0	1646	1	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2008	"RFn"	3	800	"TA"	"TA"	"Y"	192	44	0	0	0	0	NA	NA	NA	0	4	2008	"New"	"Partial"	293077
1138	531376010	531376010	60	"RL"	65	8366	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"2Story"	6	5	2004	2004	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	798	798	"GasA"	"Ex"	"Y"	"SBrkr"	798	842	0	1640	0	0	2	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	2004	"RFn"	2	520	"TA"	"TA"	"Y"	138	45	0	0	0	0	NA	NA	NA	0	12	2008	"WD "	"Normal"	173000
2878	910226060	910226060	50	"RM"	75	9060	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"IDOTRR"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	6	5	1957	1957	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	327	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	967	967	"GasA"	"Gd"	"Y"	"SBrkr"	967	671	0	1638	0	0	2	0	4	1	"Gd"	6	"Typ"	0	NA	"Detchd"	1957	"Unf"	1	384	"TA"	"TA"	"Y"	0	21	0	0	0	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	139000
2854	909253080	909253080	70	"RL"	54	9399	"Pave"	NA	"Reg"	"Bnk"	"AllPub"	"Inside"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"2.5Unf"	7	8	1919	1950	"Gable"	"CompShg"	"MetalSd"	"Stucco"	"None"	0	"TA"	"TA"	"BrkTil"	"TA"	"TA"	"Mn"	"Unf"	0	"Unf"	0	818	818	"GasA"	"TA"	"Y"	"SBrkr"	818	818	0	1636	0	0	1	1	4	1	"Gd"	7	"Typ"	1	"Gd"	"Detchd"	1919	"Unf"	1	288	"Fa"	"TA"	"N"	0	0	212	0	0	0	NA	NA	NA	0	9	2006	"WD "	"Abnorml"	167000
1421	906223110	906223110	20	"RL"	80	9938	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	1994	1994	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	251	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	1271	"Unf"	0	331	1602	"GasA"	"Ex"	"Y"	"SBrkr"	1626	0	0	1626	1	0	2	1	3	1	"Gd"	7	"Typ"	1	"TA"	"Attchd"	1994	"RFn"	2	534	"TA"	"TA"	"Y"	424	40	0	0	0	0	NA	NA	NA	0	4	2008	"WD "	"Normal"	226500
2246	911370450	911370450	120	"RM"	59	5568	"Pave"	NA	"IR1"	"HLS"	"AllPub"	"Inside"	"Mod"	"Crawfor"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	2006	2007	"Hip"	"CompShg"	"CemntBd"	"CmentBd"	"Stone"	473	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	1573	"Unf"	0	0	1573	"GasA"	"Gd"	"Y"	"SBrkr"	1625	0	0	1625	1	1	2	0	2	1	"Gd"	5	"Typ"	1	"Gd"	"Attchd"	2006	"Fin"	2	495	"TA"	"TA"	"Y"	123	0	0	0	153	0	NA	NA	NA	0	10	2007	"New"	"Partial"	375000
2504	533128090	533128090	20	"RL"	89	12461	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"NoRidge"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	1994	1995	"Gable"	"CompShg"	"ImStucc"	"ImStucc"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	1456	"Unf"	0	168	1624	"GasA"	"Ex"	"Y"	"SBrkr"	1624	0	0	1624	1	0	2	0	2	1	"Gd"	5	"Typ"	1	"Fa"	"Attchd"	1994	"RFn"	3	757	"TA"	"TA"	"Y"	0	114	192	0	0	0	NA	"GdPrv"	NA	0	7	2006	"WD "	"Normal"	262000
1148	531451020	531451020	120	"RL"	50	8012	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"TwnhsE"	"1Story"	6	5	1993	1994	"Gable"	"CompShg"	"Plywood"	"Plywood"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"LwQ"	165	"GLQ"	841	598	1604	"GasA"	"Ex"	"Y"	"SBrkr"	1617	0	0	1617	1	0	2	0	2	1	"Gd"	5	"Typ"	1	"Fa"	"Attchd"	1993	"RFn"	2	533	"TA"	"TA"	"Y"	0	69	0	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Normal"	193000
2459	528439030	528439030	20	"RL"	73	8688	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	228	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	1616	1616	"GasA"	"Ex"	"Y"	"SBrkr"	1616	0	0	1616	0	0	2	0	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2005	"RFn"	3	834	"TA"	"TA"	"Y"	208	59	0	0	0	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	232000
2235	910201050	910201050	50	"RM"	50	7288	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"IDOTRR"	"Artery"	"Norm"	"1Fam"	"1.5Fin"	5	7	1925	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"Gd"	"BrkTil"	"TA"	"Po"	"No"	"Unf"	0	"Unf"	0	936	936	"GasA"	"Ex"	"Y"	"SBrkr"	936	665	0	1601	0	0	2	0	3	1	"TA"	6	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"N"	0	0	0	176	0	0	NA	NA	NA	0	9	2007	"WD "	"Normal"	129850
2763	906394060	906394060	60	"RL"	78	9316	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"2Story"	7	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	532	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"Unf"	0	"Unf"	0	784	784	"GasA"	"Ex"	"Y"	"SBrkr"	784	812	0	1596	0	0	2	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	2005	"RFn"	2	610	"TA"	"TA"	"Y"	144	45	0	0	0	0	NA	NA	NA	0	6	2006	"WD "	"Normal"	181000
1787	528435070	528435070	20	"RL"	85	10000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2006	2006	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	410	"Gd"	"TA"	"PConc"	"Gd"	"Gd"	"Av"	"Unf"	0	"Unf"	0	1588	1588	"GasA"	"Ex"	"Y"	"SBrkr"	1588	0	0	1588	0	0	2	0	3	1	"Gd"	7	"Typ"	1	"Gd"	"Attchd"	2006	"RFn"	3	825	"TA"	"TA"	"Y"	144	45	0	0	0	0	NA	NA	NA	0	12	2007	"WD "	"Normal"	227000
2776	907180120	907180120	20	"RL"	78	10264	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	1999	1999	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	183	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"ALQ"	1162	"Unf"	0	426	1588	"GasA"	"Ex"	"Y"	"SBrkr"	1588	0	0	1588	0	0	2	0	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	1999	"RFn"	2	472	"TA"	"TA"	"Y"	158	29	0	0	0	0	NA	NA	NA	0	8	2006	"WD "	"Normal"	214000
1803	528480180	528480180	20	"FV"	84	10440	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2007	2007	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"None"	0	"Ex"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"Unf"	0	"Unf"	0	1574	1574	"GasA"	"Ex"	"Y"	"SBrkr"	1584	0	0	1584	0	0	2	0	2	1	"Ex"	6	"Typ"	1	"Gd"	"Attchd"	2007	"Fin"	2	594	"TA"	"TA"	"Y"	0	256	0	0	0	0	NA	NA	NA	0	5	2007	"New"	"Partial"	261329
